"Project","GAINS4_EventID","AnimalID","TaxaGroup","AnimalClass","SpeciesScientificName","SpeciesEnglishName","Sex","SampleDate","AgeClass"
"P2",2795,"XXAB0035","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","2/27/2017","adult (reproductive age)"
"P2",2795,"XXAB0036","bats","free-ranging wild animal","Eidolon helvum","Straw-coloured fruit bat","male","2/27/2017","adult (reproductive age)"
"P2",2795,"XXAB0037","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","2/27/2017","adult (reproductive age)"
"P2",2795,"XXAB0038","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","2/27/2017","subadult (immature, independent)"
"P2",2795,"XXAB0039","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","2/27/2017","subadult (immature, independent)"
"P2",2795,"XXAB0040","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","2/27/2017","adult (reproductive age)"
"P2",2795,"XXAB0041","bats","free-ranging wild animal","Hypsignathus monstrosus","Hammer-headed fruit bat","female","2/27/2017","adult (reproductive age)"
"P2",2795,"XXAB0042","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","2/27/2017","subadult (immature, independent)"
"P2",2795,"XXAB0043","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","2/27/2017","adult (reproductive age)"
"P2",2795,"XXAB0044","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","2/27/2017","subadult (immature, independent)"
"P2",2795,"XXAB0045","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","2/27/2017","adult (reproductive age)"
"P2",2795,"XXAB0046","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","2/27/2017","subadult (immature, independent)"
"P2",2795,"XXAB0047","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","2/27/2017","subadult (immature, independent)"
"P2",2795,"XXAB0048","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","2/27/2017","subadult (immature, independent)"
"P2",2795,"XXAB0049","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","2/27/2017","subadult (immature, independent)"
"P2",2795,"XXAB0050","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","2/27/2017","subadult (immature, independent)"
"P2",2795,"XXAB0051","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","2/27/2017","adult (reproductive age)"
"P2",2795,"XXAB0052","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","2/28/2017","adult (reproductive age)"
"P2",2795,"XXAB0053","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","2/28/2017","subadult (immature, independent)"
"P2",2795,"XXAB0054","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","2/28/2017","adult (reproductive age)"
"P2",2795,"XXAB0055","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","2/28/2017","subadult (immature, independent)"
"P2",2795,"XXAB0056","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","2/28/2017","adult (reproductive age)"
"P2",2795,"XXAB0057","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","2/28/2017","adult (reproductive age)"
"P2",2795,"XXAB0058","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","2/28/2017","adult (reproductive age)"
"P2",2795,"XXAB0059","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","2/28/2017","subadult (immature, independent)"
"P2",2795,"XXAB0060","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","2/28/2017","subadult (immature, independent)"
"P2",2795,"XXAB0061","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","2/28/2017","subadult (immature, independent)"
"P2",2795,"XXAB0062","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","2/28/2017","subadult (immature, independent)"
"P2",2795,"XXAB0063","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","2/28/2017","adult (reproductive age)"
"P2",2795,"XXAB0064","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/1/2017","subadult (immature, independent)"
"P2",2795,"XXAB0065","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/1/2017","adult (reproductive age)"
"P2",2795,"XXAB0066","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/1/2017","adult (reproductive age)"
"P2",2795,"XXAB0067","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/1/2017","adult (reproductive age)"
"P2",2795,"XXAB0068","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/1/2017","adult (reproductive age)"
"P2",2795,"XXAB0069","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/1/2017","adult (reproductive age)"
"P2",2795,"XXAB0070","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/1/2017","adult (reproductive age)"
"P2",2795,"XXAB0071","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/1/2017","subadult (immature, independent)"
"P2",2795,"XXAB0072","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/2/2017","adult (reproductive age)"
"P2",2795,"XXAB0073","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/2/2017","adult (reproductive age)"
"P2",2795,"XXAB0074","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/2/2017","subadult (immature, independent)"
"P2",2795,"XXAB0075","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/2/2017","subadult (immature, independent)"
"P2",2795,"XXAB0076","bats","free-ranging wild animal","Micropteropus pusillus","Peter's dwarf epauletted fruit bat","male","3/2/2017","adult (reproductive age)"
"P2",2795,"XXAB0077","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/2/2017","adult (reproductive age)"
"P2",2795,"XXAB0078","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/2/2017","subadult (immature, independent)"
"P2",2795,"XXAB0079","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/2/2017","subadult (immature, independent)"
"P2",2795,"XXAB0080","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/2/2017","adult (reproductive age)"
"P2",2795,"XXAB0081","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/2/2017","adult (reproductive age)"
"P2",2795,"XXAB0082","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/3/2017","subadult (immature, independent)"
"P2",2795,"XXAB0083","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/3/2017","subadult (immature, independent)"
"P2",2795,"XXAB0084","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/3/2017","subadult (immature, independent)"
"P2",2795,"XXAB0085","bats","free-ranging wild animal","Micropteropus pusillus","Peter's dwarf epauletted fruit bat","female","3/3/2017","subadult (immature, independent)"
"P2",2795,"XXAB0086","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/3/2017","adult (reproductive age)"
"P2",2795,"XXAB0087","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/3/2017","subadult (immature, independent)"
"P2",2795,"XXAB0088","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/3/2017","adult (reproductive age)"
"P2",2795,"XXAB0089","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/3/2017","subadult (immature, independent)"
"P2",2795,"XXAB0090","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/3/2017","adult (reproductive age)"
"P2",2795,"XXAB0091","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/3/2017","subadult (immature, independent)"
"P2",2795,"XXAB0092","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/3/2017","subadult (immature, independent)"
"P2",2795,"XXAB0093","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/3/2017","adult (reproductive age)"
"P2",2795,"XXAB0094","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/3/2017","adult (reproductive age)"
"P2",2795,"XXAB0095","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/3/2017","subadult (immature, independent)"
"P2",2795,"XXAB0096","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/4/2017","subadult (immature, independent)"
"P2",2795,"XXAB0097","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/4/2017","adult (reproductive age)"
"P2",2795,"XXAB0098","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/4/2017","subadult (immature, independent)"
"P2",2795,"XXAB0099","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/4/2017","adult (reproductive age)"
"P2",2795,"XXAB0100","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/4/2017","adult (reproductive age)"
"P2",2795,"XXAB0101","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/4/2017","subadult (immature, independent)"
"P2",2795,"XXAB0102","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/4/2017","adult (reproductive age)"
"P2",2795,"XXAB0103","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/4/2017","subadult (immature, independent)"
"P2",2795,"XXAB0104","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/4/2017","adult (reproductive age)"
"P2",2795,"XXAB0105","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/4/2017","adult (reproductive age)"
"P2",2795,"XXAB0106","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","female","3/5/2017","subadult (immature, independent)"
"P2",2795,"XXAB0107","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/5/2017","adult (reproductive age)"
"P2",2795,"XXAB0108","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/5/2017","adult (reproductive age)"
"P2",2795,"XXAB0109","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/5/2017","subadult (immature, independent)"
"P2",2795,"XXAB0110","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/5/2017","subadult (immature, independent)"
"P2",2795,"XXAB0111","bats","free-ranging wild animal","Epomophorus gambianus","Gambian epauletted fruit bat","male","3/5/2017","subadult (immature, independent)"
"P2",2795,"XXAR0016","rodents/shrews","free-ranging wild animal","Mastomys sp.","Unidentified multimammate rat within the Mastomys genus","female","3/1/2017","adult (reproductive age)"
"P2",2795,"XXAR0017","rodents/shrews","free-ranging wild animal","Heimyscus sp.","Unidentified mouse in the Heimyscus genus","male","3/1/2017","adult (reproductive age)"
"P2",2795,"XXAR0018","rodents/shrews","free-ranging wild animal","Apodemus sp.","Unidentified field mouse in the Apodemus genus","male","3/1/2017","adult (reproductive age)"
"P2",2795,"XXAR0019","rodents/shrews","free-ranging wild animal","Prionomys batesi","Dollman's tree mouse","male","3/2/2017","adult (reproductive age)"
"P2",2795,"XXAR0020","rodents/shrews","free-ranging wild animal","Mastomys natalensis","Natal Multimammate Rat","female","3/2/2017","adult (reproductive age)"
"P2",2795,"XXAR0021","rodents/shrews","free-ranging wild animal","Heimyscus sp.","Unidentified mouse in the Heimyscus genus","male","3/2/2017","adult (reproductive age)"
"P2",2795,"XXAR0022","rodents/shrews","free-ranging wild animal","Heimyscus sp.","Unidentified mouse in the Heimyscus genus","male","3/3/2017","adult (reproductive age)"
"P2",2795,"XXAR0023","rodents/shrews","free-ranging wild animal","Heimyscus sp.","Unidentified mouse in the Heimyscus genus","female","3/3/2017","adult (reproductive age)"
"P2",2795,"XXAR0024","rodents/shrews","free-ranging wild animal","Thamnomys venustus","Charming thicket rat","female","3/3/2017","unknown"
"P2",2795,"XXAR0025","rodents/shrews","free-ranging wild animal","Mastomys natalensis","Natal Multimammate Rat","female","3/3/2017","unknown"
"P2",2795,"XXAR0026","rodents/shrews","free-ranging wild animal","Apodemus sp.","Unidentified field mouse in the Apodemus genus","male","3/3/2017","adult (reproductive age)"
"P2",2795,"XXAR0027","rodents/shrews","free-ranging wild animal","Mastomys natalensis","Natal Multimammate Rat","male","3/3/2017","adult (reproductive age)"
